0,,チェックをいれてクリック,チェックをいれてクリック.1,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
13,12.0,,"¥144,980富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A081 大容量バッテリ・Core i7・メモリ8GB・SSD 256GB搭載モデル [シルバーホワイト],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,13.0,,,iiyamaSOLUTION-15FX150-i7-NADX Core i7 11800H/8GBメモリ/250GB SSD/RTX 3050/15インチ フルHD,"¥144,980",1店舗,1798位,0.00(0票),0件,第11世代 インテル Core i7 11800H(Tiger Lake)2.3GHz/8コア,21656,15.6型(インチ),カラー液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,8GB,DDR4 PC4-25600,2(1),M.2 SSD：250GB,,無し,,GeForce RTX 3050,4GB GDDR6,2.1kg,364x33.8x258.5mm,ブラック系,2.6時間,HDMIx1miniDisplayPortx1USB3.1 Gen1(USB3.0)x1USB3.1 Type-Ax1/Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.0日本語キーボードテンキー,,,,,,2021年 8月30日,2021年 8月30日
15,14.0,,,iiyamaSTYLE-15FX150-i7-NADX Core i7 11800H/8GBメモリ/250GB SSD/RTX 3050/15インチ フルHD,"¥144,980",1店舗,1798位,0.00(0票),0件,第11世代 インテル Core i7 11800H(Tiger Lake)2.3GHz/8コア,21656,15.6型(インチ),カラー液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,8GB,DDR4 PC4-25600,2(1),M.2 SSD：250GB,,無し,,GeForce RTX 3050,4GB GDDR6,2.1kg,364x33.8x258.5mm,ブラック系,2.6時間,HDMIx1miniDisplayPortx1USB3.1 Gen1(USB3.0)x1USB3.1 Type-Ax1/Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.0日本語キーボードテンキー,,,,,,2021年 8月27日,2021年 8月27日
16,15.0,,,"Dynabookdynabook T9 2019年秋冬モデル  dynabook T9 2019年秋冬モデルの色を選択(全2件)¥144,998OK商会dynabook T9 P2T9LPBG [サテンゴールド]¥152,309OK商会dynabook T9 P2T9LPBL [スタイリッシュブルー]閉じる","¥144,998",16店舗,1024位,0.00(0票),0件,第8世代 インテル Core i7 8565U(Whiskey Lake)1.8GHz/4コア,6367,16.1型(インチ),,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Microsoft Office Home and Business 2019,16GB,DDR4 PC4-19200,2(0),HDD：1TBSSD：256GB,5400rpm,有り,BD-R/BD-RE/BD-RDL/BD-REDL/BD-RXL/BD-REXL/DVD±R/±RW/RAM/±RDL,Intel UHD Graphics 620,最大8234MB(メインメモリと共用),2.4kg,379x23.7x256.5mm,,9時間,HDMIx1USB3.1 Gen1(USB3.0) Type-Ax3/Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac,,,10/100/1000Mbps,,,,○,,,WebカメラBluetooth5.0日本語キーボードテンキー,顔認証,HDDプロテクション(加速度センサー),,,,2019年12月中旬,2019年11月7日
17,16.0,,"¥144,998OK商会",,dynabook T9 P2T9LPBG [サテンゴールド],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,17.0,,"¥152,309OK商会",,dynabook T9 P2T9LPBL [スタイリッシュブルー],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,18.0,,,LenovoLenovo Yoga 750i Core i7・16GBメモリー・512GB SSD・15.6型フルHD液晶搭載 マルチタッチ対応 オフィス付き 82BJ005LJP,"¥145,336",1店舗,1024位,5.00(1票),0件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,15.6型(インチ),IPS液晶,フルHD (1920x1080),○,コンバーチブル,○,グレア(光沢),Windows 10 Home 64bit,Microsoft Office Home and Business 2019,16GB,DDR4 PC4-25600,0(0),M.2 SSD：512GB,,無し,,Intel Iris Xe Graphics,メインメモリと共有,1.83kg,356.5x18x235.7mm,スレートグレー,14.5時間,USB3.1 Gen1(USB3.0)x2Thunderbolt4x2,IEEE802.11a/b/g/n/ac/ax,,,,,○,,○,,,WebカメラBluetooth5.0日本語キーボードテンキーアクティブペン,指紋認証,加速度センサー,,,,2021年 1月29日,2021年 1月29日
20,19.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU種類,CPU種類,画面,画面,画面,画面,画面,画面,画面,OS,Office詳細,メモリ,メモリ,メモリ,ストレージ,ストレージ,ドライブ有無,ドライブ規格,グラフィック,グラフィック,サイズ･重量,サイズ･重量,カラー,駆動時間,インターフェース,ネットワーク,ネットワーク,ネットワーク,ネットワーク,ネットワーク,その他,その他,その他,その他,その他,その他,セキュリティ,セキュリティ,地上デジタルチューナー,エコマーク,エコマーク,発売日,登録日
21,20.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
22,21.0,,,富士通arrows Tab QHシリーズ WQ2/F1 KC_WQ2F1_A020 Celeron N5100・8GBメモリ・eMMC256GB・Office搭載・スーパーマルチドライブ・軽量スリムキーボード付属モデル,"¥145,480",1店舗,1798位,0.00(0票),0件,インテル Celeron N5100(Jasper Lake)1.1GHz/4コア,2636,10.1型(インチ),TFTカラーLCD,WUXGA (1920x1200),○,セパレート,○,ノングレア(非光沢),Windows 10 Pro 64bit,Microsoft Office Home and Business 2019,8GB,LPDDR4X PC4-23400,,eMMC：256GB,,有り,DVD±R/±RW/RAM/±RDL,Intel UHD Graphics,メインメモリと共用,,,ブラック,13時間,USB3.2 Gen1 Type-Ax1/Type-Cx1microSDスロット,IEEE802.11a/b/g/n/ac/ax,,,○,,,,○,,○,WebカメラBluetooth5.1日本語キーボード専用スタイラスペン,指紋認証,加速度センサージャイロセンサー照度センサー地磁気センサー,,,,2021年 4月9日,2021年 4月9日
23,22.0,,,富士通FMV LIFEBOOK AHシリーズ WA1/E2 KC_WA1E2_A006 メモリ8GB・SSD 256GB+HDD 1TB・Blu-ray・Office搭載モデル,"¥145,480",1店舗,-,0.00(0票),0件,第10世代 インテル Core i7 10510U(Comet Lake)1.8GHz/4コア,6887,15.6型(インチ),,FWXGA (1366x768),,,○,,Windows 10 Home 64bit,Microsoft Office Home and Business 2019,8GB,DDR4 PC4-21333,2(0),HDD：1TBSSD：256GB,5400rpm,有り,BD-R/BD-RE/BD-RDL/BD-REDL/BD-RXL/BD-REXL/DVD±R/±RW/RAM/±RDL,Intel UHD Graphics,メインメモリと共用,2.1kg,361x27x244mm,ブライトブラック,8時間,HDMIx1USB3.2 Gen1x2USB3.2 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,,WebカメラBluetooth5.0日本語キーボードテンキー,,,,,,2020年 6月22日,2020年 6月22日
24,23.0,,,"富士通FMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3 大容量バッテリ・Core i5・メモリ8GB・SSD 512GB搭載モデル  FMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3 大容量バッテリ・Core i5・メモリ8GB・SSD 512GB搭載モデルの色を選択(全3件)¥145,480富士通WEBMARTFMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A031 大容量バッテリ・Core i5・メモリ8GB・SSD 512GB搭載モデル [ピクトブラック]¥145,480富士通WEBMARTFMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A032 大容量バッテリ・Core i5・メモリ8GB・SSD 512GB搭載モデル [ガーネットレッド]¥145,480富士通WEBMARTFMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A033 大容量バッテリ・Core i5・メモリ8GB・SSD 512GB搭載モデル [シルバーホワイト]閉じる","¥145,480",1店舗,2155位,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,13.3型(インチ),TFTカラーLCD,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,8GB,LPDDR4X PC4-34100,,SSD：512GB,,無し,,Intel Iris Xe Graphics,メインメモリと共用,0.865kg,307x15.5x197mm,,22.5時間,HDMIx1USB3.2 Gen1x2USB3.2 Gen2 Type-Cx2SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,○,,○,WebカメラBluetooth5.0日本語キーボード,指紋認証,照度センサー,,,,2020年11月9日,2020年11月9日
25,24.0,,"¥145,480富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A031 大容量バッテリ・Core i5・メモリ8GB・SSD 512GB搭載モデル [ピクトブラック],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,25.0,,"¥145,480富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A032 大容量バッテリ・Core i5・メモリ8GB・SSD 512GB搭載モデル [ガーネットレッド],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,26.0,,"¥145,480富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A033 大容量バッテリ・Core i5・メモリ8GB・SSD 512GB搭載モデル [シルバーホワイト],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,27.0,,,LenovoLenovo Yoga 950i Core i5・8GBメモリー・512GB SSD・14型UHD液晶搭載 マルチタッチ対応 82BG0048JP,"¥145,970",1店舗,946位,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,14型(インチ),IPS液晶,4K (3840x2160),○,コンバーチブル,○,グレア(光沢),Windows 10 Home 64bit,Office無し,8GB,LPDDR4X PC4-25600,0(0),M.2 SSD：512GB,,無し,,Intel Iris Xe Graphics,メインメモリと共有,1.37kg,319.4x14.6x216.4mm,マイカ,12.2時間,USB3.1x1Thunderbolt4x2,IEEE802.11a/b/g/n/ac/ax,,,,,○,,○,,,WebカメラBluetooth5.1日本語キーボードアクティブペン,指紋認証,加速度センサー,,,,2021年 1月28日,2021年 1月28日
29,28.0,,,"富士通FMV LIFEBOOK CHシリーズ WC1/E3 KC_WC1E3 SSD 512GB・Office搭載モデル  FMV LIFEBOOK CHシリーズ WC1/E3 KC_WC1E3 SSD 512GB・Office搭載モデルの色を選択(全2件)¥145,980富士通WEBMARTFMV LIFEBOOK CHシリーズ WC1/E3 KC_WC1E3_A010 SSD 512GB・Office搭載モデル [モカブラウン]¥146,480富士通WEBMARTFMV LIFEBOOK CHシリーズ WC1/E3 KC_WC1E3_A004 SSD 512GB・Office搭載モデル [ベージュゴールド]閉じる","¥145,980",1店舗,2155位,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,13.3型(インチ),TFTカラーLCD,フルHD (1920x1080),,,○,,Windows 10 Home 64bit,Microsoft Office Home and Business 2019,8GB,LPDDR4X PC4-34100,,SSD：512GB,,無し,,Intel Iris Xe Graphics,メインメモリと共用,0.988kg,307x15.8x207mm,,16.8時間,HDMI(入力/出力)x1USB3.2 Gen1x1USB4 Gen3 Type-C、Thunderbolt4兼用x2,IEEE802.11a/b/g/n/ac/ax,,,,,,,○,,○,WebカメラBluetooth5.0日本語キーボード,顔認証,,,,,2020年11月27日,2020年11月27日
30,29.0,,"¥145,980富士通WEBMART",,FMV LIFEBOOK CHシリーズ WC1/E3 KC_WC1E3_A010 SSD 512GB・Office搭載モデル [モカブラウン],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,30.0,,"¥146,480富士通WEBMART",,FMV LIFEBOOK CHシリーズ WC1/E3 KC_WC1E3_A004 SSD 512GB・Office搭載モデル [ベージュゴールド],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,31.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU種類,CPU種類,画面,画面,画面,画面,画面,画面,画面,OS,Office詳細,メモリ,メモリ,メモリ,ストレージ,ストレージ,ドライブ有無,ドライブ規格,グラフィック,グラフィック,サイズ･重量,サイズ･重量,カラー,駆動時間,インターフェース,ネットワーク,ネットワーク,ネットワーク,ネットワーク,ネットワーク,その他,その他,その他,その他,その他,その他,セキュリティ,セキュリティ,地上デジタルチューナー,エコマーク,エコマーク,発売日,登録日
33,32.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
34,33.0,,,"富士通FMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1 SSD 256GB搭載モデル  FMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1 SSD 256GB搭載モデルの色を選択(全2件)¥145,980富士通WEBMARTFMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1_A005 SSD 256GB搭載モデル [ピクトブラック]¥145,980富士通WEBMARTFMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1_A006 SSD 256GB搭載モデル [ガーネットレッド]閉じる","¥145,980",1店舗,1798位,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,13.3型(インチ),TFTカラーLCD,フルHD (1920x1080),○,コンバーチブル,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,8GB,LPDDR4X PC4-34100,,SSD：256GB,,無し,,Intel Iris Xe Graphics,メインメモリと共用,0.868kg,309x16.9x214.8mm,,11.5時間,HDMIx1USB3.2 Gen1 Type-Ax2/Type-Cx1USB3.2 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,○,,○,WebカメラBluetooth5.1日本語キーボード専用アクティブペン,顔認証,加速度センサー地磁気センサージャイロセンサー,,,,2021年 3月16日,2021年 3月16日
35,34.0,,"¥145,980富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1_A005 SSD 256GB搭載モデル [ピクトブラック],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,35.0,,"¥145,980富士通WEBMART",,FMV LIFEBOOK UHシリーズ WU3/F1 KC_WU3F1_A006 SSD 256GB搭載モデル [ガーネットレッド],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,36.0,,,富士通FMV LIFEBOOK UHシリーズ WU-X/E3 KC_WUXE3_A013 Core i7搭載モデル,"¥145,980",1店舗,1798位,0.00(0票),0件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,13.3型(インチ),TFTカラーLCD,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,8GB,LPDDR4X PC4-34100,,SSD：128GB,,無し,,Intel Iris Xe Graphics,メインメモリと共用,0.634kg,307x15.5x197mm,ピクトブラック,11時間,HDMIx1USB3.2 Gen1x2USB3.2 Gen2 Type-Cx2SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,○,,○,WebカメラBluetooth5.0日本語キーボード,指紋認証,照度センサー,,,,2020年11月5日,2020年11月5日
38,37.0,,,Dynabookdynabook PZ/HPB W6PHP7BZDB 15.6型フルHD Core i7 1165G7 256GB_SSD+1TB_HDD Officeあり,"¥146,300",1店舗,-,0.00(0票),0件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,15.6型(インチ),TFTカラー LED液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Microsoft Office Home and Business 2019,8GB,DDR4 PC4-25600,2(0),HDD：1TBSSD：256GB,5400rpm,無し,,Intel Iris Xe Graphics,最大4125MB(メインメモリと共用),1.94kg,361x19.9x244mm,ブラック,10時間,HDMIx1USB3.1 Gen1(USB3.0)x3USB3.1 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.0日本語キーボードテンキー,顔認証,,,,,2020年11月24日,2020年11月24日
39,38.0,,,Dynabookdynabook PZ/HSB W6PZHS5PAB 15.6型フルHD Core i5 1135G7 256GB SSD Officeあり,"¥146,300",1店舗,-,0.00(0票),0件,第11世代 インテル Core i5 1135G7(Tiger Lake)2.4GHz/4コア,10132,15.6型(インチ),TFTカラー LED液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Pro 64bit,Microsoft Office Home and Business 2019,16GB,DDR4 PC4-25600,2(0),SSD：256GB,,無し,,Intel Iris Xe Graphics,最大8221MB（メインメモリと共用）,1.84kg,361x19.9x244mm,ブラック,10時間,HDMIx1USB3.1 Gen1(USB3.0)x3USB3.1 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.1日本語キーボードテンキー,顔認証,,,,,2021年 3月22日,2021年 3月22日
40,39.0,,,LenovoThinkPad E15 Core i3・8GBメモリー・256GB SSD・15.6型フルHD液晶搭載 20RD002HJP,"¥146,300",1店舗,-,0.00(0票),0件,第10世代 インテル Core i3 10110U(Comet Lake)2.1GHz/2コア,4053,15.6型(インチ),IPS液晶,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,8GB,DDR4 PC4-21300,1(0),SSD：256GB,,無し,,Intel UHD Graphics,メインメモリと共有,1.9kg,368x18.9x245mm,ブラック,12.6時間,HDMIx1USB3.1 Gen1(USB3.0) Type-Ax2/Type-Cx1,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,,WebカメラBluetooth5.0日本語キーボードテンキー,指紋認証,,,,,2021年 1月25日,2021年 1月25日
41,40.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU種類,CPU種類,画面,画面,画面,画面,画面,画面,画面,OS,Office詳細,メモリ,メモリ,メモリ,ストレージ,ストレージ,ドライブ有無,ドライブ規格,グラフィック,グラフィック,サイズ･重量,サイズ･重量,カラー,駆動時間,インターフェース,ネットワーク,ネットワーク,ネットワーク,ネットワーク,ネットワーク,その他,その他,その他,その他,その他,その他,セキュリティ,セキュリティ,地上デジタルチューナー,エコマーク,エコマーク,発売日,登録日
42,41.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
43,42.0,,,富士通FMV LIFEBOOK AHシリーズ WA1/E2 KC_WA1E2_A004 メモリ8GB・SSD 512GB・Office搭載モデル,"¥146,480",1店舗,-,0.00(0票),0件,第10世代 インテル Core i7 10510U(Comet Lake)1.8GHz/4コア,6887,15.6型(インチ),,FWXGA (1366x768),,,○,,Windows 10 Home 64bit,Microsoft Office Home and Business 2019,8GB,DDR4 PC4-21333,2(0),SSD：512GB,,有り,DVD±R/±RW/RAM/±RDL,Intel UHD Graphics,メインメモリと共用,2.1kg,361x27x244mm,ブライトブラック,8時間,HDMIx1USB3.2 Gen1x2USB3.2 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,,WebカメラBluetooth5.0日本語キーボードテンキー,,,,,,2020年 6月19日,2020年 6月19日
44,43.0,,,富士通FMV LIFEBOOK AHシリーズ WA-X/F1 KC_WAXF1_A001 スタンダードモデル,"¥146,480",1店舗,620位,0.00(0票),14件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,15.6型(インチ),有機ELディスプレイ,4K (3840x2160),,,○,,Windows 10 Home 64bit,Office無し,4GB,DDR4 PC4-25600,2(1),SSD：256GB,,有り,DVD±R/±RW/RAM/±RDL,Intel Iris Xe Graphics,メインメモリと共用,2kg,361x27x244mm,ブライトブラック,5.7時間,HDMIx1USB3.2 Gen1x2USB3.2 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,○,WebカメラBluetooth5.1日本語キーボードテンキー,顔認証,,,,,2021年 2月24日,2021年 2月24日
45,44.0,,,"富士通FMV LIFEBOOK NHシリーズ WN1/E2 KC_WN1E2 メモリ16GB・SSD 256GB+Optaneメモリー 16GB搭載モデル  FMV LIFEBOOK NHシリーズ WN1/E2 KC_WN1E2 メモリ16GB・SSD 256GB+Optaneメモリー 16GB搭載モデルの色を選択(全2件)¥146,480富士通WEBMARTFMV LIFEBOOK NHシリーズ WN1/E2 KC_WN1E2_A022 メモリ16GB・SSD 256GB+Optaneメモリー 16GB搭載モデル [シャンパンゴールド]¥146,980富士通WEBMARTFMV LIFEBOOK NHシリーズ WN1/E2 KC_WN1E2_A021 メモリ16GB・SSD 256GB+Optaneメモリー 16GB搭載モデル [ブライトブラック]閉じる","¥146,480",1店舗,1435位,0.00(0票),0件,第10世代 インテル Core i7 10750H(Comet Lake)2.6GHz/6コア,12508,17.3型(インチ),,フルHD (1920x1080),,,○,,Windows 10 Home 64bit,Office無し,16GB,DDR4 PC4-23400,2(0),SSD：256GB + 16GB Optaneメモリ,,有り,DVD±R/±RW/RAM/±RDL,Intel UHD Graphics,メインメモリと共用,2.9kg,398.8x26.9x265mm,,5.5時間,HDMI(入力端子x1/出力端子x1)USB3.2 Gen1x2USB3.2 Gen2 Type-Cx1SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,,,,WebカメラBluetooth5.0日本語キーボードテンキー,顔認証,,,,,2020年 7月21日,2020年 7月21日
46,45.0,,"¥146,480富士通WEBMART",,FMV LIFEBOOK NHシリーズ WN1/E2 KC_WN1E2_A022 メモリ16GB・SSD 256GB+Optaneメモリー 16GB搭載モデル [シャンパンゴールド],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,46.0,,"¥146,980富士通WEBMART",,FMV LIFEBOOK NHシリーズ WN1/E2 KC_WN1E2_A021 メモリ16GB・SSD 256GB+Optaneメモリー 16GB搭載モデル [ブライトブラック],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,47.0,,,富士通FMV LIFEBOOK UHシリーズ WU2/E3 KC_WU2E3_A161 Windows 10 Pro・Core i7・メモリ8GB・SSD 256GB搭載モデル,"¥146,480",1店舗,-,0.00(0票),0件,第11世代 インテル Core i7 1165G7(Tiger Lake)2.8GHz/4コア,10675,13.3型(インチ),TFTカラーLCD,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Pro 64bit,Office無し,8GB,LPDDR4X PC4-34100,,SSD：256GB,,無し,,Intel Iris Xe Graphics,メインメモリと共用,0.736kg,307x15.5x197mm,ピクトブラック,11時間,HDMIx1USB3.2 Gen1x2USB3.2 Gen2 Type-Cx2SDスロット,IEEE802.11a/b/g/n/ac/ax,,,10/100/1000Mbps,,,,○,,○,WebカメラBluetooth5.0日本語キーボード,指紋認証,照度センサー,,,,2020年11月13日,2020年11月13日
49,48.0,,,ASUSTUF Gaming A15 FA506IH FA506IH-R5G1650,"¥146,600",2店舗,-,4.20(5票),75件,第3世代 AMD Ryzen 5 4600H3GHz/6コア,14786,15.6型(インチ),,フルHD (1920x1080),,,○,ノングレア(非光沢),Windows 10 Home 64bit,Office無し,8GB,DDR4 PC4-25600,,SSD：512GB,,無し,,GeForce GTX 1650 + AMD Radeon Graphics,4GB,2.3kg,359.8x24.7x256mm,フォートレスグレイ,6.6時間,HDMIx1USB3.1 Gen1(USB3.0)x2USB3.1 Gen2 Type-Cx1,IEEE802.11a/b/g/n/ac,,,10/100/1000Mbps,,,○,,,,WebカメラBluetooth5.0日本語キーボードテンキー,,,,,,2020年 6月中旬,2020年 5月27日
50,49.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU種類,CPU種類,画面,画面,画面,画面,画面,画面,画面,OS,Office詳細,メモリ,メモリ,メモリ,ストレージ,ストレージ,ドライブ有無,ドライブ規格,グラフィック,グラフィック,サイズ･重量,サイズ･重量,カラー,駆動時間,インターフェース,ネットワーク,ネットワーク,ネットワーク,ネットワーク,ネットワーク,その他,その他,その他,その他,その他,その他,セキュリティ,セキュリティ,地上デジタルチューナー,エコマーク,エコマーク,発売日,登録日
51,50.0,チェックをいれてクリック,チェックをいれてクリック,製品名,価格,取扱店舗数,ランキング,満足度,クチコミ,CPU,CPUスコア,画面サイズ,画面種類,解像度,タッチパネル,2in1タイプ,ワイド画面,表面処理,OS,Office詳細,メモリ容量,メモリ規格,メモリスロット（空き）,ストレージ容量,HDD回転数,ドライブ有無,ドライブ規格,ビデオチップ,ビデオメモリ,重量,幅x高さx奥行,カラー,駆動時間,インターフェース,無線LAN,Wi-Fi Direct対応,NFC,LAN,SIMカード,インテル Evoプラットフォーム,ゲーミングPC,USB PD,ファンレス,BTO対応,その他,生体認証,センサー,地上デジタルチューナー,エコマーク,認定番号,発売日,登録日
